622,2.4444
623,2.4988
624,2.4725
625,2.4525
626,2.4913
627,2.4733
628,2.5264
629,2.4701
630,2.5636
631,2.5268
632,2.4764
633,2.4891
634,2.4692
635,2.4744
636,2.4333
637,2.5027
638,2.4192
639,2.4488
640,2.4866
641,2.5161
642,2.4578
643,2.4184
644,2.5012
645,2.4605
646,2.4574
647,2.4874
648,2.5185
649,2.4348
650,2.5063
651,2.4409
652,2.4555
653,2.4427
654,2.4685
655,2.4949
656,2.4395
657,2.3836
658,2.5017
659,2.4424
660,2.4340
661,2.5342
662,2.5418
663,2.4789
664,2.5052
665,2.4794
666,2.4285
667,2.4502
668,2.5074
669,2.4477
670,2.4771
671,2.4724
672,2.4807
673,2.4758
674,2.4241
675,2.4234
676,2.4409
677,2.4724
678,2.4759
679,2.4527
680,2.4487
681,2.4555
682,2.4899
683,2.4282
684,2.4691
685,2.4898
686,2.4475
687,2.4663
688,2.4043
689,2.4761
690,2.4319
691,2.4623
692,2.4420
693,2.4597
694,2.4792
695,2.4935
696,2.4802
697,2.4796
698,2.4995
699,2.3966
700,2.5227
701,2.4644
702,2.4817
703,2.4936
704,2.4626
705,2.4741
706,2.5159
707,2.4345
708,2.3989
709,2.4674
710,2.4430
711,2.5123
712,2.4003
713,2.4256
714,2.4437
715,2.4482
716,2.5115
717,2.4832
718,2.4985
719,2.4860
720,2.5012
721,2.4484
722,2.4329
723,2.4221
724,2.4496
725,2.4617
726,2.4944
727,2.4240
728,2.4736
729,2.4618
730,2.4887
731,2.4519
732,2.4595
733,2.4843
734,2.4862
735,2.4717
736,2.4418
737,2.3957
738,2.4861
739,2.5028
740,2.4723
741,2.5295
742,2.4807
743,2.5147
744,2.4949
745,2.5283
746,2.4680
747,2.4828
748,2.4871
749,2.4360
750,2.4207
751,2.4237
752,2.4564
753,2.4395
754,2.4136
755,2.4334
756,2.4987
757,2.4939
758,2.3918
759,2.4533
760,2.4871
761,2.4341
762,2.4664
763,2.4951
764,2.4789
765,2.4544
766,2.4711
767,2.4687
768,2.4623
769,2.4727
770,2.5071
771,2.4571
772,2.5088
773,2.4407
774,2.5072
775,2.4945
776,2.4421
777,2.4982
778,2.4817
779,2.4657
780,2.4968
781,2.4825
782,2.4296
783,2.4092
784,2.4757
785,2.4401
786,2.4523
787,2.5050
788,2.4353
789,2.4448
790,2.4653
791,2.4547
792,2.4283
793,2.4597
794,2.4620
795,2.4888
796,2.4695
797,2.4907
798,2.4923
799,2.4217
800,2.5051
801,2.4488
802,2.4496
803,2.4922
804,2.3974
805,2.4463
806,2.4555
807,2.4512
808,2.4715
809,2.4633
810,2.4664
811,2.5108
812,2.4455
813,2.4868
814,2.5223
815,2.4999
816,2.4907
817,2.4304
818,2.4027
819,2.4705
820,2.4981
821,2.4761
822,2.4719
823,2.4400
824,2.5028
825,2.5345
826,2.4645
827,2.4673
828,2.4326
829,2.4914
830,2.4710
831,2.5156
832,2.4780
833,2.4421
834,2.4661
835,2.4785
836,2.4990
837,2.4071
838,2.4366
839,2.4902
840,2.4965
841,2.4776
842,2.5126
843,2.4528
844,2.4454
845,2.4851
846,2.4770
847,2.4644
848,2.4521
849,2.5054
850,2.5160
851,2.4786
852,2.5473
853,2.5145
854,2.4901
855,2.4952
856,2.4464
857,2.4647
858,2.4227
859,2.5075
860,2.3984
861,2.4859
862,2.4774
863,2.5244
864,2.4325
865,2.4260
866,2.4685
867,2.4779
868,2.4635
869,2.4950
870,2.4694
871,2.4332
872,2.5182
873,2.4387
874,2.4386
875,2.4570
876,2.4643
877,2.4938
878,2.4097
879,2.4124
880,2.4874
881,2.4404
882,2.4412
883,2.5597
884,2.5025
885,2.4913
886,2.4776
887,2.4769
888,2.4529
889,2.4633
890,2.5233
891,2.4184
892,2.4449
893,2.4880
894,2.4842
895,2.4476
896,2.4353
897,2.4043
898,2.4452
899,2.4857
900,2.4445
901,2.4776
902,2.4186
903,2.4674
904,2.4847
905,2.4292
906,2.4745
907,2.4649
908,2.4457
909,2.4639
910,2.4084
911,2.4594
912,2.4359
913,2.4584
914,2.4586
915,2.4688
916,2.4801
917,2.4624
918,2.4905
919,2.4872
920,2.4602
921,2.4237
922,2.4998
923,2.4595
924,2.4854
925,2.4736
926,2.4793
927,2.4864
928,2.4929
929,2.4354
930,2.3905
931,2.4691
932,2.4682
933,2.4811
934,2.3896
935,2.4178
936,2.4516
937,2.4694
938,2.5209
939,2.4475
940,2.4913
941,2.4916
942,2.5078
943,2.4231
944,2.4269
945,2.3953
946,2.4845
947,2.4542
948,2.4777
949,2.4200
950,2.4803
951,2.4793
952,2.4854
953,2.4408
954,2.4642
955,2.4741
956,2.5050
957,2.4714
958,2.3948
959,2.4152
960,2.4854
961,2.4905
962,2.4940
963,2.5286
964,2.4748
965,2.4981
966,2.4904
967,2.5500
968,2.4486
969,2.4825
970,2.4566
971,2.4710
972,2.3930
973,2.4259
974,2.4651
975,2.4076
976,2.3982
977,2.4783
978,2.4898
979,2.4623
980,2.3846
981,2.4958
982,2.4473
983,2.4673
984,2.4509
985,2.4791
986,2.4995
987,2.4360
988,2.4696
989,2.4640
990,2.4766
991,2.4784
992,2.4979
993,2.4584
994,2.5055
995,2.4104
996,2.5296
997,2.4757
998,2.4563
999,2.4715
